,Image,Accuracy,F1,Jaccard,Recall,Precision
38,1207,0.9993896484375,0.8837209302325582,0.7916666666666666,0.9047619047619048,0.8636363636363636
39,1215,0.997802734375,0.5813953488372093,0.4098360655737705,0.4098360655737705,1.0
40,1216,0.9945068359375,0.0,0.0,0.0,1.0
41,1226,0.99969482421875,0.9397590361445782,0.8863636363636364,0.9285714285714286,0.9512195121951219
42,123,0.9979248046875,0.9216589861751151,0.8547008547008547,0.966183574879227,0.8810572687224669
43,1239,0.99835205078125,0.8755760368663593,0.7786885245901639,0.9693877551020408,0.7983193277310925
44,1244,0.99847412109375,0.9049429657794678,0.8263888888888888,0.9754098360655737,0.8439716312056738
45,1246,0.9981689453125,0.8728813559322034,0.7744360902255639,1.0,0.7744360902255639
46,1248,0.99957275390625,0.9817232375979111,0.9641025641025641,0.9791666666666666,0.9842931937172775
47,1250,0.99884033203125,0.9351535836177475,0.8782051282051282,1.0,0.8782051282051282
48,1256,0.998291015625,0.7971014492753623,0.6626506024096386,1.0,0.6626506024096386
49,1264,0.99908447265625,0.9162011173184358,0.845360824742268,0.9425287356321839,0.8913043478260869
50,1269,0.9993896484375,0.8979591836734694,0.8148148148148148,0.9166666666666666,0.88
51,1270,0.99835205078125,0.0,0.0,0.0,1.0
52,1287,0.99981689453125,0.9302325581395349,0.8695652173913043,0.9090909090909091,0.9523809523809523
53,1288,0.9957275390625,0.5070422535211268,0.33962264150943394,0.5806451612903226,0.45
54,1295,0.9927978515625,0.0,0.0,0.0,1.0
55,1298,0.99609375,0.6363636363636365,0.4666666666666667,0.4745762711864407,0.9655172413793104
56,1301,0.9986572265625,0.8493150684931507,0.7380952380952381,1.0,0.7380952380952381
57,1314,0.99908447265625,0.9392712550607288,0.8854961832061069,0.9830508474576272,0.8992248062015504
58,1322,0.9991455078125,0.840909090909091,0.7254901960784313,0.7708333333333334,0.925
59,1327,0.99951171875,0.9523809523809523,0.9090909090909091,0.9876543209876543,0.9195402298850575
60,1328,0.999267578125,0.9354838709677419,0.8787878787878788,0.9354838709677419,0.9354838709677419
61,1332,0.9974365234375,0.6818181818181818,0.5172413793103449,0.5769230769230769,0.8333333333333334
62,1369,0.995849609375,0.6344086021505376,0.4645669291338583,1.0,0.4645669291338583
63,1376,0.998046875,0.7611940298507462,0.6144578313253012,1.0,0.6144578313253012
64,1378,0.99945068359375,0.9174311926605505,0.847457627118644,0.9433962264150944,0.8928571428571429
65,138,0.96673583984375,0.0,0.0,0.0,0.0
66,1383,0.99468994140625,0.5915492957746479,0.42,1.0,0.42
67,1384,0.996337890625,0.7297297297297298,0.574468085106383,1.0,0.574468085106383
68,1391,0.99920654296875,0.9623188405797102,0.9273743016759777,0.9822485207100592,0.9431818181818182
69,1396,0.9906005859375,0.5470588235294117,0.3765182186234818,0.6888888888888889,0.45365853658536587
70,1399,0.99749755859375,0.9053117782909932,0.8270042194092827,0.8305084745762712,0.9949238578680203
71,1400,0.99609375,0.8415841584158414,0.7264957264957265,0.9883720930232558,0.7327586206896551
72,1417,0.9991455078125,0.9078947368421054,0.8313253012048193,0.9583333333333334,0.8625
73,1422,0.9991455078125,0.9156626506024096,0.8444444444444444,1.0,0.8444444444444444
74,1435,0.99224853515625,0.7533980582524272,0.6043613707165109,1.0,0.6043613707165109
75,1454,0.99981689453125,0.9806451612903225,0.9620253164556962,0.987012987012987,0.9743589743589743
76,148,0.9796142578125,0.7680555555555556,0.6234498308906427,0.6385681293302541,0.9634146341463414
77,15,0.99847412109375,0.9537892791127541,0.911660777385159,0.9961389961389961,0.9148936170212766
78,150,0.99468994140625,0.9038674033149172,0.8245967741935484,0.8279352226720648,0.9951338199513382
79,1512,0.9984130859375,0.8673469387755102,0.7657657657657657,1.0,0.7657657657657657
80,153,0.9989013671875,0.9545454545454545,0.9130434782608695,0.984375,0.9264705882352942
81,1531,0.99725341796875,0.8793565683646112,0.784688995215311,0.8541666666666666,0.9060773480662984
82,1533,0.99908447265625,0.9044585987261147,0.8255813953488372,0.9466666666666667,0.8658536585365854
83,1537,0.99920654296875,0.9182389937106918,0.8488372093023255,0.9358974358974359,0.9012345679012346
84,1544,0.99639892578125,0.8637413394919169,0.7601626016260162,0.9790575916230366,0.7727272727272727
85,1547,0.998046875,0.9452054794520549,0.8961038961038961,0.9928057553956835,0.9019607843137255
86,1551,0.99420166015625,0.7806004618937644,0.6401515151515151,1.0,0.6401515151515151
